time,{Haptics}.HapticsInstance.output_hapticfeedback_x_to_middleware,{Haptics}.HapticsInstance.output_hapticfeedback_y_to_middleware,{Haptics}.HapticsInstance.output_hapticfeedback_z_to_middleware,{Haptics}.HapticsInstance.output_user_pos_x_to_middleware,{Haptics}.HapticsInstance.output_user_pos_y_to_middleware,{Haptics}.HapticsInstance.output_user_pos_z_to_middleware,{Haptics}.HapticsInstance.output_op_pos_x_to_middleware,{Haptics}.HapticsInstance.output_op_pos_y_to_middleware,{Haptics}.HapticsInstance.output_op_pos_z_to_middleware,{RabbitMQ}.RabbitMQInstances.output_user_pos_x_to_op,{RabbitMQ}.RabbitMQInstances.output_user_pos_y_to_op,{RabbitMQ}.RabbitMQInstances.output_user_pos_z_to_op,{OptimalPath}.OptimalPathInstance.output_user_pos_x_to_haptics,{OptimalPath}.OptimalPathInstance.output_user_pos_y_to_haptics,{OptimalPath}.OptimalPathInstance.output_user_pos_z_to_haptics,{OptimalPath}.OptimalPathInstance.output_op_pos_x_to_haptics,{OptimalPath}.OptimalPathInstance.output_op_pos_y_to_haptics,{OptimalPath}.OptimalPathInstance.output_op_pos_z_to_haptics,{OptimalPath}.OptimalPathInstance.output_errorscore_to_haptics
4.200000000000001,0.0,-0.0,0.0,-1.2015193,8.53221,-4.03128,-1.164034,8.3826,-3.88632965,-1.1039469,8.308462,-3.7177157,-1.1356288,8.411005,-3.8579245,-1.13291919,8.27948952,-3.74668813,0.005856499999999561
4.300000000000001,0.0,-0.0,0.0,-1.1356288,8.411005,-3.8579245,-1.13291919,8.27948952,-3.74668813,-1.1198866,8.278896,-3.7101552,-1.1039469,8.308462,-3.7177157,-1.14504981,8.253734,-3.73531842,0.037811210000000095
4.4,-0.0,-0.0,-0.0,-1.1039469,8.308462,-3.7177157,-1.14504981,8.253734,-3.73531842,-1.2117194,8.168098,-3.738102,-1.1198866,8.278896,-3.7101552,-1.21864045,8.161178,-3.745023,0.08377988333333326
4.5,-0.0,-0.0,-0.0,-1.1198866,8.278896,-3.7101552,-1.21864045,8.161178,-3.745023,-1.3588958,8.004022,-3.8093405,-1.2117194,8.168098,-3.738102,-1.32616663,8.036751,-3.77661133,0.09476785333333322
4.6,-0.0,-0.0,-0.0,-1.2117194,8.168098,-3.738102,-1.32616663,8.036751,-3.77661133,-1.3588958,8.004022,-3.8093405,-1.3588958,8.004022,-3.8093405,-1.46816492,7.884304,-3.80403042,0.07455901333333381
4.699999999999999,-0.0,-0.0,0.0,-1.3588958,8.004022,-3.8093405,-1.46816492,7.884304,-3.80403042,-1.4244189,7.92805,-3.7602844,-1.3588958,8.004022,-3.8093405,-1.53400421,7.776959,-3.79494834,0.12925975000000042
4.799999999999999,-0.0022634469299497575,-0.002935010661425024,1.86032700355999E-4,-1.3588958,8.004022,-3.8093405,-1.53400421,7.776959,-3.79494834,-1.489373,7.8215904,-3.750317,-1.4244189,7.92805,-3.7602844,-1.57869411,7.675906,-3.750139,0.13209126999999996
4.899999999999999,-0.0020378408418416693,-0.003330602118287992,1.3401187706580398E-4,-1.4244189,7.92805,-3.7602844,-1.57869411,7.675906,-3.750139,-1.5973128,7.6572876,-3.7687576,-1.489373,7.8215904,-3.750317,-1.58659,7.54744,-3.644458,0.08850279999999995
4.999999999999998,-0.0,-0.0,0.0,-1.489373,7.8215904,-3.750317,-1.58659,7.54744,-3.644458,-1.5954378,7.5385923,-3.6533058,-1.5973128,7.6572876,-3.7687576,-1.58342123,7.519523,-3.61643958,0.009481663333333371
5.099999999999998,0.0,-0.0,0.0,-1.5973128,7.6572876,-3.7687576,-1.58342123,7.519523,-3.61643958,-1.569864,7.5330806,-3.6028824,-1.5954378,7.5385923,-3.6533058,-1.589979,7.409521,-3.52596569,0.001242536666666627
5.1999999999999975,0.0,-0.0,0.0,-1.5954378,7.5385923,-3.6533058,-1.589979,7.409521,-3.52596569,-1.5535061,7.445994,-3.489493,-1.569864,7.5330806,-3.6028824,-1.59727371,7.264965,-3.435774,0.04280563666666678
5.299999999999997,-0.0,-0.0,0.0,-1.569864,7.5330806,-3.6028824,-1.59727371,7.264965,-3.435774,-1.6447251,7.216842,-3.480776,-1.5535061,7.445994,-3.489493,-1.6081419,7.136708,-3.360174,0.0782009333333334
5.399999999999997,-0.0,-0.0,0.0,-1.5535061,7.445994,-3.489493,-1.6081419,7.136708,-3.360174,-1.5734218,7.170135,-3.323282,-1.6447251,7.216842,-3.480776,-1.64729321,6.97881556,-3.26907873,0.009632426666666602
5.4999999999999964,-0.0,-0.0,0.0,-1.6447251,7.216842,-3.480776,-1.64729321,6.97881556,-3.26907873,-1.6726395,6.9534693,-3.294425,-1.5734218,7.170135,-3.323282,-1.70998454,6.770302,-3.14992285,0.12101219666666685
5.599999999999996,-0.0016525757150218894,-0.004838466962982342,0.0020978571553766203,-1.5734218,7.170135,-3.323282,-1.70998454,6.770302,-3.14992285,-1.6639596,6.8163266,-3.1038978,-1.6726395,6.9534693,-3.294425,-1.72678959,6.60170174,-3.03990364,0.05046543000000003
5.699999999999996,-0.0,-0.0,0.0,-1.6726395,6.9534693,-3.294425,-1.72678959,6.60170174,-3.03990364,-1.7002594,6.628232,-3.0133736,-1.6639596,6.8163266,-3.1038978,-1.79633272,6.54013634,-3.00915837,0.10460798333333354
5.799999999999995,-0.0013847285130741361,-0.0028891706114909047,9.910500714449492E-4,-1.6639596,6.8163266,-3.1038978,-1.79633272,6.54013634,-3.00915837,-1.7002594,6.628232,-3.0133736,-1.7002594,6.628232,-3.0133736,-1.85709524,6.50132656,-2.99386072,0.0880761333333333
5.899999999999995,-0.0,-0.0,0.0,-1.7002594,6.628232,-3.0133736,-1.85709524,6.50132656,-2.99386072,-1.7878914,6.548578,-3.000717,-1.7002594,6.628232,-3.0133736,-1.90009153,6.438752,-2.98987,0.12193617666666645
5.999999999999995,-0.002436676590735627,-0.0023104466754799917,2.865939121902684E-4,-1.7002594,6.628232,-3.0133736,-1.90009153,6.438752,-2.98987,-1.8870528,6.4713693,-3.0238183,-1.7878914,6.548578,-3.000717,-1.95047069,6.345467,-2.99640274,0.12045867666666672
6.099999999999994,-0.001958408612680625,-0.0024466482276443327,5.1969005039589524E-5,-1.7878914,6.548578,-3.000717,-1.95047069,6.345467,-2.99640274,-1.900981,6.437863,-2.9907594,-1.8870528,6.4713693,-3.0238183,-2.03650951,6.182192,-3.015009,0.1432749033333335
6.199999999999994,-0.0021413395677768086,-0.004143184970369445,1.262151605934306E-4,-1.8870528,6.4713693,-3.0238183,-2.03650951,6.182192,-3.015009,-1.9799063,6.3128457,-3.022088,-1.900981,6.437863,-2.9907594,-2.06714916,6.10978556,-3.01737428,0.17362016000000002
6.299999999999994,-0.002885014252610561,-0.005696085762519048,-4.620879723980783E-4,-1.900981,6.437863,-2.9907594,-2.06714916,6.10978556,-3.01737428,-2.036716,6.1819854,-3.0152154,-1.9799063,6.3128457,-3.022088,-2.08793688,6.0499115,-3.01376033,0.12087903666666655
6.399999999999993,-0.0013058632440941268,-0.0031783232802720545,1.0066407272778869E-4,-1.9799063,6.3128457,-3.022088,-2.08793688,6.0499115,-3.01376033,-2.1151583,6.0602717,-3.0630076,-2.036716,6.1819854,-3.0152154,-2.11424947,5.988626,-3.012059,0.08924548999999986
6.499999999999993,-0.0,-0.0,0.0,-2.036716,6.1819854,-3.0152154,-2.11424947,5.988626,-3.012059,-2.1292021,6.008646,-3.0550256,-2.1151583,6.0602717,-3.0630076,-2.14189172,5.91981745,-3.01303053,0.03907020000000013
6.5999999999999925,-0.0,-0.0,0.0,-2.1151583,6.0602717,-3.0630076,-2.14189172,5.91981745,-3.01303053,-2.0843358,6.0186663,-2.979422,-2.1292021,6.008646,-3.0550256,-2.18509722,5.811688,-3.021407,0.07307817333333307
6.699999999999992,-0.0,-0.0,0.0,-2.1292021,6.008646,-3.0550256,-2.18509722,5.811688,-3.021407,-2.1402946,5.920926,-3.009423,-2.0843358,6.0186663,-2.979422,-2.20501375,5.7763257,-3.01378846,0.13246166999999978
